ModelYear,Manufcaturer,VehicleNameEn,FuelEconomy,Grade,FuelTypeEn,
2018,FCA US LLC,Jeep Wrangler ,11.2,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Innova ,11.3,Good,Gasoline ,
2018,Toyota,Land Cruiser ,11.3,Good,Diesel,
2018,Toyota,Land Cruiser ,11.3,Good,Diesel,
2018,Toyota,Land Cruiser ,11.3,Good,Diesel,
2018,Toyota,Land Cruiser ,11.3,Good,Diesel,
2018,Toyota,Land Cruiser ,11.3,Good,Diesel,
2018,Toyota,Land Cruiser ,11.3,Good,Diesel,
2018,Toyota,Land Cruiser ,11.3,Good,Diesel,
2018,Lexus,LX450d ,11.3,Good,Diesel,
2018,FCA US LLC,Dodge Charger ,11.3,Very Poor,Gasoline ,
2018,Nissan,Urvan ,11.3,Good,Gasoline ,
2018,Nissan,Urvan ,11.3,Good,Gasoline ,
2018,Nissan,FUSO Canter Van ,11.3,Good,Gasoline ,
2018,Nissan,FUSO Canter Van ,11.3,Good,Gasoline ,
2018,Great Wall,HAVAL H9,11.3,Good,Gasoline ,
2018,Great Wall,Wingle 5 ,11.3,Good,Gasoline ,
2018,Great Wall,Wingle 6 ,11.3,Good,Gasoline ,
2018,Nissan,Pathfinder ,11.4,Good,Gasoline ,
2018,Nissan,Pathfinder ,11.4,Good,Gasoline ,
2018,Suzuki,Grand Vitara,11.4,Good,Gasoline ,
2018,Suzuki,Grand Vitara,11.4,Good,Gasoline ,
2018,Volkswagen,Touareg Sport ,11.4,Good,Gasoline ,
2018,Volkswagen,Touareg R-Line ,11.4,Good,Gasoline ,
2018,Volkswagen,Touareg S ,11.4,Good,Gasoline ,
2018,Volkswagen,Touareg SEL ,11.4,Good,Gasoline ,
2018,Volkswagen,Touareg SE ,11.4,Good,Gasoline ,
2018,Honda,PILOT EX,11.4,Good,Gasoline ,
2018,Mercedes-Benz,AMG S 63 4MATIC,11.4,Very Poor,Gasoline ,
2018,Jaguar,?F-TYPE 250KW Manual R-Dynamic,11.5,Very Poor,Gasoline ,
2018,Jaguar,F-TYPE 280KW Manual,11.5,Very Poor,Gasoline ,
2018,Jaguar,?F-TYPE 250KW Manual R-Dynamic ,11.5,Very Poor,Gasoline ,
2018,Jaguar,?F-TYPE 250KW Manual ,11.5,Very Poor,Gasoline ,
2018,Jaguar,?F-TYPE 250KW Manual,11.5,Very Poor,Gasoline ,
2018,Jaguar,F-TYPE 280KW Manual R-Dynamic,11.5,Very Poor,Gasoline ,
2018,Jaguar,F-TYPE 280KW Manual R-Dynamic,11.5,Very Poor,Gasoline ,
2018,Jaguar,F-TYPE 280KW Manual ,11.5,Very Poor,Gasoline ,
2018,Porsche,Cayenne GTS ,11.5,Good,Gasoline ,
2018,Geely,EMGRAND X7 SPORT ,11.5,Very Poor,Gasoline ,
2018,FCA US LLC,Jeep Cherokee ,11.5,Good,Gasoline ,
2018,GMC,Acadia ,11.5,Good,Gasoline ,
2018,GMC,Acadia ,11.5,Good,Gasoline ,
2018,GMC,Acadia ,11.5,Good,Gasoline ,
2018,GMC,Acadia ,11.5,Good,Gasoline ,
2018,Nissan,Urvan ,11.5,Good,Gasoline ,
2018,Nissan,Urvan ,11.5,Good,Gasoline ,
2018,Nissan,FUSO Canter Van ,11.5,Good,Gasoline ,
2018,Nissan,FUSO Canter Van ,11.5,Good,Gasoline ,
2018,Lexus,RX350 ,11.5,Very Poor,Gasoline ,
2018,"Beijing Borgward Automotive Co., Ltd.",BX7,11.5,Very Poor,Gasoline ,
2018,"Beijing Borgward Automotive Co., Ltd.",BX7,11.5,Very Poor,Gasoline ,
2018,BMW,X5 xDrive50i A (KR61) ,11.6,Very Good,Gasoline ,
2018,BMW,X5 xDrive50i A (KR61) ,11.6,Very Good,Gasoline ,
2018,BMW,X6 xDrive50i A (KU61) ,11.6,Very Good,Gasoline ,
2018,Cadillac,CT6 ,11.6,Very Poor,Gasoline ,
2018,Maserati,Ghibli S Q4 ,11.6,Very Poor,Gasoline ,
2018,Maserati,Quattroporte S Q4 ,11.6,Very Poor,Gasoline ,
2018,Toyota,Hilux ,11.6,Very Good,Gasoline ,
2018,Toyota,Hilux ,11.6,Very Good,Gasoline ,
2018,Toyota,Hilux ,11.6,Very Good,Gasoline ,
2018,Toyota,Hilux ,11.6,Very Good,Gasoline ,
2018,Toyota,Hilux ,11.6,Very Good,Gasoline ,
2018,Toyota,Hilux ,11.6,Very Good,Gasoline ,
2018,Cadillac,XT5 ,11.6,Very Good,Gasoline ,
2018,Cadillac,XT5 ,11.6,Very Good,Gasoline ,
2018,Cadillac,XT5 ,11.6,Very Good,Gasoline ,
2018,Cadillac,XT5 ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Dodge Durango ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Dodge Durango ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Dodge Durango ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Jeep Grand Cherokee ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Jeep Grand Cherokee ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Jeep Grand Cherokee ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Jeep Grand Cherokee ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Jeep Grand Cherokee ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Jeep Grand Cherokee ,11.6,Very Good,Gasoline ,
2018,Cadillac,XTS ,11.6,Very Poor,Gasoline ,
2018,Ford,F-150 Regular Cab,11.6,Very Good,Gasoline ,
2018,Ford,F-150 Regular Cab,11.6,Very Good,Gasoline ,
2018,Nissan,Navara ,11.6,Very Good,Gasoline ,
2018,Nissan,Navara ,11.6,Very Good,Gasoline ,
2018,Nissan,Navara ,11.6,Very Good,Gasoline ,
2018,Nissan,Navara ,11.6,Very Good,Gasoline ,
2018,Hyundai,Genesis G70 ,11.6,Very Poor,Gasoline ,
2018,FCA US LLC,Jeep Wrangler Unlimited ,11.6,Very Good,Gasoline ,
2018,FCA US LLC,Jeep Wrangler Unlimited ,11.6,Very Good,Gasoline ,
2018,Hyundai,Santafe ,11.7,Very Poor,Gasoline ,
2018,SAIC,MG GS ,11.7,Very Poor,Gasoline ,
2018,SAIC,MG GS ,11.7,Very Poor,Gasoline ,
2018,Maserati,Ghibli S ,11.7,Very Poor,Gasoline ,
2018,Mercedes-Benz,AMG GT ,11.7,Very Poor,Gasoline ,
2018,Lincoln,Continental Select,11.7,Very Poor,Gasoline ,
2018,SAIC,MG RX5 ,11.7,Very Poor,Gasoline ,
2018,Mercedes-Benz,AMG GLE 43 4MATIC ,11.7,Very Good,Gasoline ,
2018,Lexus,RX350 ,11.7,Very Poor,Gasoline ,
2018,Land Rover,Discovery I4 S 7 Seat,11.7,Very Good,Gasoline ,
2018,Land Rover,Discovery I4 HSE Luxury 7 Seat,11.7,Very Good,Gasoline ,
2018,Land Rover,Discovery I4 HSE 7 Seat,11.7,Very Good,Gasoline ,
2018,Land Rover,Discovery I4 SE 7 Seat,11.7,Very Good,Gasoline ,
2018,FCA US LLC,Jeep Wrangler ,11.7,Very Good,Gasoline ,
2018,Mercedes-Benz,S 560 ,11.7,Very Poor,Gasoline ,
2018,Kia,Sorento ,11.9,Very Poor,Gasoline ,
2018,Kia,Sorento ,11.9,Very Poor,Gasoline ,
2018,Kia,Sorento ,11.9,Very Poor,Gasoline ,
2018,Kia,Sorento ,11.9,Very Poor,Gasoline ,
2018,Hyundai,Azera ,11.9,Very Poor,Gasoline ,
2018,Hyundai,Azera ,11.9,Very Poor,Gasoline ,
2018,Porsche,Cayenne S ,11.9,Very Good,Gasoline ,
2018,Audi,RS7 ,11.9,Very Poor,Gasoline ,
2018,Cadillac,CT6 ,11.9,Very Poor,Gasoline ,
2018,Cadillac,CT6 ,11.9,Very Poor,Gasoline ,
2018,Cadillac,CT6 ,11.9,Very Poor,Gasoline ,
2018,Chevrolet,Traverse Premier,11.9,Very Good,Gasoline ,
2018,Chevrolet,Traverse LS,11.9,Very Good,Gasoline ,
2018,Chevrolet,Traverse LT,11.9,Very Good,Gasoline ,
2018,Kia,UM PE SORENTO ,11.9,Very Poor,Gasoline ,
2018,Kia, UM PE SORENTO  ,11.9,Very Good,Gasoline ,
2018,Kia,UM PE SORENTO,11.9,Very Good,Gasoline ,
2018,Kia, UM PE SORENTO  ,11.9,Very Good,Gasoline ,
2018,Kia, UM PE SORENTO  ,11.9,Very Good,Gasoline ,
2018,Kia, UM PE SORENTO     ,11.9,Very Good,Gasoline ,
2018,Kia,UM PE SORENTO,11.9,Very Poor,Gasoline ,
2018,Kia,UM PE SORENTO   ,11.9,Very Poor,Gasoline ,
2018,Kia,UM PE SORENTO,11.9,Very Poor,Gasoline ,
2018,Kia,UM PE SORENTO,11.9,Very Poor,Gasoline ,
2018,Kia,UM PE SORENTO,11.9,Very Poor,Gasoline ,
2018,Kia,UM PE SORENTO,11.9,Very Poor,Gasoline ,
2018,Porsche,911 Carrera T,11.9,Very Poor,Gasoline ,
2018,Mazda,CX-9 ,12,Very Good,Gasoline ,
2018,Infiniti,Q60 ,12,Very Poor,Gasoline ,
2018,Honda,Odyssey LX,12,Very Good,Gasoline ,
2018,Honda,Odyssey EXL,12,Very Good,Gasoline ,
2018,Honda,Odyssey Touring,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Velar 280kw Standard,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Velar 280kw First Edition,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Velar 280kw R-Dynamic HSE,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Velar 280kw R-Dynamic SE,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Velar 280kw R-Dynamic S,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Velar 280kw R-Dynamic (Base),12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Velar 280kw HSE,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Velar 280kw SE,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Velar 280kw S,12,Very Good,Gasoline ,
2018,Porsche,Panamera Turbo Executive ,12,Very Poor,Gasoline ,
2018,BMW,M550i xDrive A (JB91),12,Very Poor,Gasoline ,
2018,BMW,M550i xDrive A (JB91) ,12,Very Poor,Gasoline ,
2018,Volvo,XC90 T6 7seat ,12,Very Poor,Gasoline ,
2018,Lexus,ES350 ,12,Very Poor,Gasoline ,
2018,FCA US LLC,Dodge Durango ,12,Very Good,Gasoline ,
2018,FCA US LLC,Dodge Durango ,12,Very Good,Gasoline ,
2018,FCA US LLC,Dodge Durango ,12,Very Good,Gasoline ,
2018,Mercedes-Benz,AMG C 63 S ,12,Very Poor,Gasoline ,
2018,Hyundai,Genesis G70 ,12,Very Poor,Gasoline ,
2018,Land Rover,Discovery I4 S 5 Seat,12,Very Good,Gasoline ,
2018,Land Rover,Discovery I4 HSE 5 Seat,12,Very Good,Gasoline ,
2018,Land Rover,Discovery I4 HSE Luxury 5 Seat,12,Very Good,Gasoline ,
2018,Land Rover,Discovery I4 SE 5 Seat,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Sport I4 SE 7 Seat,12,Very Good,Gasoline ,
2018,Land Rover,Range Rover Sport I4 HSE 7 Seat,12,Very Good,Gasoline ,
2018,Porsche,Cayenne S ,12,Very Good,Gasoline ,
2018,Porsche,Panamera Turbo Sport Turismo ,12,Very Poor,Gasoline ,
2018,Volkswagen,Touareg Comfortline ,12,Very Good,Gasoline ,
2018,Volkswagen,Touareg Trendline ,12,Very Good,Gasoline ,
2018,Volkswagen,Touareg Highline,12,Very Good,Gasoline ,
2018,FCA US LLC,Jeep Grand Cherokee ,12,Very Good,Gasoline ,
2018,Suzuki,Grand Vitara 3 doors,12.1,Excellent,Gasoline ,
2018,Porsche,Panamera Turbo ,12.1,Very Poor,Gasoline ,
2018,Lexus,GS350 ,12.1,Very Poor,Gasoline ,
2018,Chevrolet,Impala ,12.1,Very Poor,Gasoline ,
2018,Chevrolet,Impala ,12.1,Very Poor,Gasoline ,
2018,Chevrolet,Impala ,12.1,Very Poor,Gasoline ,
2018,Lexus,RC350,12.1,Very Poor,Gasoline ,
2018,Nissan,Navara ,12.1,Excellent,Gasoline ,
2018,Kia,Cadenza ,12.2,Very Poor,Gasoline ,
2018,Kia,Cadenza ,12.2,Very Poor,Gasoline ,
2018,Kia,Cadenza ,12.2,Very Poor,Gasoline ,
2018,Kia,Cadenza ,12.2,Very Poor,Gasoline ,
2018,Changan,CS75 ,12.2,Very Poor,Gasoline ,
2018,Ford,Ranger XLT,12.2,Excellent,Diesel,
2018,Subaru,WRX ,12.2,Very Poor,Gasoline ,
2018,Infiniti,Q50 ,12.2,Very Poor,Gasoline ,
2018,Kia,CK Stinger,12.2,Very Poor,Gasoline ,
2018,Ford,Escape Titanium,12.2,Excellent,Gasoline ,
2018,Ford,Escape SE,12.2,Excellent,Gasoline ,
2018,Nissan,Navara ,12.2,Excellent,Gasoline ,
2018,"Beijing Borgward Automotive Co., Ltd.",BX7,12.2,Very Poor,Gasoline ,
2018,"Beijing Borgward Automotive Co., Ltd.",BX7,12.2,Very Poor,Gasoline ,
2018,Land Rover,Range Rover Sport I4 HSE 5 Seat,12.2,Excellent,Gasoline ,
2018,Land Rover,Range Rover Sport I4 SE 5 Seat,12.2,Excellent,Gasoline ,
2018,Ford,ESCAPE ST Line,12.2,Excellent,Gasoline ,
2018,Changan,CS75 ,12.2,Excellent,Gasoline ,
2018,Porsche,Cayenne Basic ,12.3,Excellent,Gasoline ,
2018,Kia,CK Stinger,12.3,Very Poor,Gasoline ,
2018,Mazda,CX-9 ,12.4,Excellent,Gasoline ,
2018,Porsche,911 Turbo S ,12.4,Very Poor,Gasoline ,
2018,Porsche,911 Turbo ,12.4,Very Poor,Gasoline ,
2018,Maserati,Quattroporte ,12.4,Very Poor,Gasoline ,
2018,Lexus,LS350,12.4,Very Poor,Gasoline ,
2018,Lexus,LS350 ,12.4,Very Poor,Gasoline ,
2018,Lexus,LS350 ,12.4,Very Poor,Gasoline ,
2018,Lexus,LS350 ,12.4,Very Poor,Gasoline ,
2018,Lexus,LS350 ,12.4,Very Poor,Gasoline ,
2018,FCA US LLC,Chrysler Pacifica,12.4,Excellent,Gasoline ,
2018,FCA US LLC,Chrysler Pacifica ,12.4,Excellent,Gasoline ,
2018,FCA US LLC,Chrysler Pacifica ,12.4,Excellent,Gasoline ,
2018,FCA US LLC,Chrysler Pacifica ,12.4,Excellent,Gasoline ,
2018,Lexus,IS350 ,12.4,Very Poor,Gasoline ,
2018,Lexus,IS350 ,12.4,Very Poor,Gasoline ,
2018,BMW,M3 (8M91),12.4,Very Poor,Gasoline ,
2018,BMW,M4 (4Y91) ,12.4,Very Poor,Gasoline ,
2018,Ford,Taurus SE,12.4,Very Poor,Gasoline ,
2018,Ford,Taurus SEL,12.4,Very Poor,Gasoline ,
2018,Ford,Taurus Limited,12.4,Very Poor,Gasoline ,
2018,Mercedes-Benz,SL 500,12.4,Very Poor,Gasoline ,
2018,Porsche,911 turbo S Exclusive Series,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB PORTFOLIO ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ SWBÿ LUXURY ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB LUXURY ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB AUTOBIOGRAPHY ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB R-SPORT ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ SWB R-SPORT ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB PREMIUM LUXURY ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB AUTOBIOGRAPHY ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB PORTFOLIO ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB PREMIUM LUXURY ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ SWB R-SPORT ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB LUXURY ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ LWB R-SPORT ,12.4,Very Poor,Gasoline ,
2018,Jaguar,XJ SWBÿ LUXURY ,12.4,Very Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,Kia,Sorento ,12.5,Poor,Gasoline ,
2018,SAIC,MG GS ,12.5,Poor,Gasoline ,
2018,Volkswagen,Jetta SEL ,12.5,Poor,Gasoline ,
2018,Volkswagen,Jetta SE ,12.5,Poor,Gasoline ,
2018,Volvo,XC60 T6,12.5,Poor,Gasoline ,
2018,Mitsubishi,Outlander ,12.5,Excellent,Gasoline ,
2018,Infiniti,Q50 ,12.5,Poor,Gasoline ,
2018,Kia,CK Stinger,12.5,Poor,Gasoline ,
2018,Kia, UM PE SORENTO   ,12.5,Excellent,Gasoline ,
2018,Kia, UM PE SORENTO     ,12.5,Excellent,Gasoline ,
2018,SAIC,MG RX5 ,12.5,Poor,Gasoline ,
2018,Mercedes-Benz,AMG C 63 S ,12.5,Poor,Gasoline ,
2018,Kia,UM PE SORENTO,12.5,Poor,Gasoline ,
2018,Kia, UM PE SORENTO   ,12.5,Excellent,Gasoline ,
2018,Kia, UM PE SORENTO  ,12.5,Excellent,Gasoline ,
2018,Kia, UM PE SORENTO   ,12.5,Excellent,Gasoline ,
2018,Kia,UM PE SORENTO     ,12.5,Excellent,Gasoline ,
2018,Lexus,LS500,12.5,Poor,Gasoline ,
2018,Lexus,LS500 ,12.5,Poor,Gasoline ,
2018,Lexus,LS500 ,12.5,Poor,Gasoline ,
2018,Lexus,LS500 ,12.5,Poor,Gasoline ,
2018,Lexus,LS500 ,12.5,Poor,Gasoline ,
2018,Lexus,LS500 ,12.5,Poor,Gasoline ,
2018,Kia,UM PE SORENTO,12.5,Poor,Gasoline ,
2018,Kia,UM PE SORENTO,12.5,Poor,Gasoline ,
2018,Kia,UM PE SORENTO,12.5,Poor,Gasoline ,
2018,Kia,UM PE SORENTO,12.5,Poor,Gasoline ,
2018,Kia,UM PE SORENTO,12.5,Poor,Gasoline ,
2018,Porsche,718 Cayman GTS,12.5,Poor,Gasoline ,
2018,Alfa Romeo S.p.A.,Stelvio ,12.5,Excellent,Gasoline ,
2018,Mercedes-Benz,AMG S 63 4MATIC ,12.5,Poor,Gasoline ,
2018,Porsche,Cayenne Basic ,12.5,Excellent,Gasoline ,
2018,Jaguar,F-PACE Pure ,12.6,Excellent,Gasoline ,
2018,Jaguar,?F-TYPE 280KW Auto R-Dynamic ,12.6,Poor,Gasoline ,
2018,Jaguar,F-TYPE 294KW Auto 400 Sport ,12.6,Poor,Gasoline ,
2018,Jaguar,F-PACE Prestige ,12.6,Excellent,Gasoline ,
2018,Jaguar,?F-TYPE 280KW Auto ,12.6,Poor,Gasoline ,
2018,Jaguar,F-PACE R-Sport ,12.6,Excellent,Gasoline ,
2018,Jaguar,?F-TYPE 280KW Auto ,12.6,Poor,Gasoline ,
2018,Jaguar,F-PACE Portfolio ,12.6,Excellent,Gasoline ,
2018,Jaguar,F-TYPE 294KW Auto 400 Sport ,12.6,Poor,Gasoline ,
2018,Jaguar,F-PACE S ,12.6,Excellent,Gasoline ,
2018,Jaguar,?F-TYPE 280KW Auto R-Dynamic ,12.6,Poor,Gasoline ,
2018,Renault,Duster ,12.6,Excellent,Gasoline ,
2018,Hyundai,Genesis G80 ,12.6,Poor,Gasoline ,
2018,Chery,Tiggo3 ,12.6,Poor,Gasoline ,
2018,Geely,EMGRAND X7 ,12.6,Poor,Gasoline ,
2018,Porsche,Macan Turbo ,12.6,Excellent,Gasoline ,
2018,Maserati,Ghibli ,12.6,Poor,Gasoline ,
2018,Ford,Ranger XLT,12.6,Excellent,Diesel,
2018,Ford,Edge SE,12.6,Excellent,Gasoline ,
2018,Ford,Edge Titanium,12.6,Excellent,Gasoline ,
2018,Ford,Edge SEL,12.6,Excellent,Gasoline ,
2018,FCA US LLC,Jeep Compass ,12.6,Excellent,Gasoline ,
2018,Chevrolet,Camaro ,12.6,Poor,Gasoline ,
2018,Chevrolet,Camaro ,12.6,Poor,Gasoline ,
2018,Chevrolet,Camaro ,12.6,Poor,Gasoline ,
2018,Chevrolet,Camaro ,12.6,Poor,Gasoline ,
2018,Mercedes-Benz,V-class V250 ,12.6,Excellent,Gasoline ,
2018,Nissan,Urvan ,12.6,Excellent,Diesel,
2018,BMW,X3 M40i A (TS31) ,12.6,Excellent,Gasoline ,
2018,FCA US LLC,Jeep Compass ,12.6,Excellent,Gasoline ,
2018,Nissan,FUSO Canter Van ,12.6,Excellent,Diesel,
2018,Mercedes-Benz,AMG E 63 S 4MATIC ,12.6,Poor,Gasoline ,
2018,"Beijing Borgward Automotive Co., Ltd.",BX5,12.6,Poor,Gasoline ,
2018,BMW,M3 (8M91),12.7,Poor,Gasoline ,
2018,BMW,M4 (4Y91) ,12.7,Poor,Gasoline ,
2018,Ford,Ranger Wildtrak,12.7,Excellent,Diesel,
2018,Ford,Ranger Limited,12.7,Excellent,Diesel,
2018,Volkswagen,Passat Sport ,12.7,Poor,Gasoline ,
2018,Volkswagen,Passat SE ,12.7,Poor,Gasoline ,
2018,Volkswagen,Passat R-Line,12.7,Poor,Gasoline ,
2018,Volkswagen,Passat S ,12.7,Poor,Gasoline ,
2018,Volkswagen,Passat SEL ,12.7,Poor,Gasoline ,
2018,Volkswagen,Passat SEL 2.5L-Sedan-2WD ,12.7,Poor,Gasoline ,
2018,Volvo,XC90 T5 7seat ,12.7,Poor,Gasoline ,
2018,FCA US LLC,Dodge Challenger ,12.7,Poor,Gasoline ,
2018,FCA US LLC,Dodge Charger ,12.7,Poor,Gasoline ,
2018,FCA US LLC,Dodge Charger ,12.7,Poor,Gasoline ,
2018,FCA US LLC,Dodge Charger ,12.7,Poor,Gasoline ,
2018,FCA US LLC,Chrysler 300 ,12.7,Poor,Gasoline ,
2018,FCA US LLC,Chrysler 300 ,12.7,Poor,Gasoline ,
2018,FCA US LLC,Chrysler 300 ,12.7,Poor,Gasoline ,
2018,FCA US LLC,Chrysler 300 ,12.7,Poor,Gasoline ,
2018,Audi,RS5 ,12.7,Poor,Gasoline ,
2018,Jaguar,XF S 5Doors,12.7,Poor,Gasoline ,
2018,Jaguar,XF First Edition 5Doors,12.7,Poor,Gasoline ,
2018,Hyundai,Santafe ,12.8,Poor,Gasoline ,
2018,Hyundai,Santafe ,12.8,Poor,Gasoline ,
2018,Changan,CS75 ,12.8,Poor,Gasoline ,
2018,Geely,EMGRAND GT  ,12.8,Poor,Gasoline ,
2018,Porsche,Macan GTS ,12.8,Excellent,Gasoline ,
2018,Volkswagen,Jetta S ,12.8,Poor,Gasoline ,
2018,Volkswagen,Jetta SE ,12.8,Poor,Gasoline ,
2018,Volvo,XC60 T5 ,12.8,Poor,Gasoline ,
2018,FCA US LLC,Jeep Compass ,12.8,Excellent,Gasoline ,
2018,FCA US LLC,Jeep Compass ,12.8,Excellent,Gasoline ,
2018,FCA US LLC,Jeep Compass ,12.8,Excellent,Gasoline ,
2018,FCA US LLC,Jeep Cherokee ,12.8,Excellent,Gasoline ,
2018,FCA US LLC,Jeep Cherokee ,12.8,Excellent,Gasoline ,
2018,FCA US LLC,Jeep Cherokee ,12.8,Excellent,Gasoline ,
2018,FCA US LLC,Jeep Cherokee ,12.8,Excellent,Gasoline ,
2018,FCA US LLC,Jeep Cherokee ,12.8,Excellent,Gasoline ,
2018,Mercedes-Benz,V-class V250 ,12.8,Excellent,Gasoline ,
2018,Mercedes-Benz,V-class V250 ,12.8,Excellent,Gasoline ,
2018,Mercedes-Benz,V-class V250 ,12.8,Excellent,Gasoline ,
2018,Mercedes-Benz,V-class V250 ,12.8,Excellent,Gasoline ,
2018,Mercedes-Benz,AMG S 63 4MATIC ,12.8,Poor,Gasoline ,
2018,FCA US LLC,Jeep Compass ,12.8,Excellent,Gasoline ,
2018,Mercedes-Benz,AMG GLC 43 4MATIC ,12.8,Excellent,Gasoline ,
2018,Mercedes-Benz,GLE 400 4MATIC ,12.8,Excellent,Gasoline ,
2018,Ford,Mustang Convertible,12.8,Poor,Gasoline ,
2018,Ford,Mustang Convertible,12.8,Poor,Gasoline ,
2018,Changan,CS75 ,12.8,Excellent,Gasoline ,
2018,Porsche,Macan S ,12.9,Excellent,Gasoline ,
2018,Geely,EMGRAND X7 SPORT ,12.9,Poor,Gasoline ,
2018,Audi,SQ5 quattro,12.9,Poor,Gasoline ,
2018,Mercedes-Benz,S 560 4MATIC ,12.9,Poor,Gasoline ,
2018,Jaguar,F-TYPE 294KW Auto 400 Sport ,13,Average,Gasoline ,
2018,Jaguar,F-TYPE 294KW Auto 400 Sport,13,Average,Gasoline ,
2018,Jaguar,?F-TYPE 280KW Auto R-Dynamic,13,Average,Gasoline ,
2018,Jaguar,?F-TYPE 280KW Auto R-Dynamic,13,Average,Gasoline ,
2018,Jaguar,?F-TYPE 280KW Auto,13,Average,Gasoline ,
2018,Jaguar,?F-TYPE 280KW Auto,13,Average,Gasoline ,
2018,BMW,X6 xDrive35i A (KU21) ,13,Excellent,Gasoline ,
2018,BMW,750Li xDrive A (7F21) ,13,Average,Gasoline ,
2018,BMW,750Li xDrive A (7F21) ,13,Average,Gasoline ,
2018,Subaru,WRX ,13,Average,Gasoline ,
2018,BYD,S7 ,13,Average,Gasoline ,
2018,BYD,S7 ,13,Average,Gasoline ,
2018,Mercedes-Benz,S 560 4MATIC,13,Average,Gasoline ,
2018,Mercedes-Benz,Vito ,13,Excellent,Gasoline ,
2018,Volvo,XC40 T5,13,Average,Gasoline ,
2018,Volkswagen,Touareg Trendline  ,13,Excellent,Gasoline ,
2018,BMW,X5 xDrive35i A (KR01) ,13.1,Excellent,Gasoline ,
2018,SsangYong,Korando ,13.1,Average,Gasoline ,
2018,Audi,RS 3 ,13.1,Average,Gasoline ,
2018,Lexus,NX300,13.1,Average,Gasoline ,
2018,Lexus,NX300 ,13.1,Average,Gasoline ,
2018,Mercedes-Benz,AMG GLC 43 4MATIC ,13.1,Excellent,Gasoline ,
2018,Audi,RS3 Sportback,13.1,Average,Gasoline ,
2018,Mercedes-Benz,Vito ,13.1,Excellent,Gasoline ,
2018,Kia,Optima ,13.2,Average,Gasoline ,
2018,Kia,Optima ,13.2,Average,Gasoline ,
2018,Hyundai,Tucson ,13.2,Average,Gasoline ,
2018,Hyundai,Tucson ,13.2,Average,Gasoline ,
